Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,public_metrics,referenced_tweets,entities_hashtags
1453091911619825673,"Hello, world! The Bitcoin white paper is taking over the New York City skyline. 🍎🌆🚀https://t.co/CTWtEm5wqa",,24222556,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]",1453091911619825673,2021-10-26 20:11:23+00:00,"{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/CTWtEm5wqa', 'expanded_url': 'https://www.coindesk.com/business/2021/10/26/winklevoss-led-gemini-behind-bitcoin-white-paper-excerpts-on-nyc-billboard/', 'display_url': 'coindesk.com/business/2021/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1453045201409351682/DMtksjMu?format=jpg&name=orig', 'width': 1200, 'height': 628}, {'url': 'https://pbs.twimg.com/news_img/1453045201409351682/DMtksjMu?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Winklevoss-Led Gemini Behind Bitcoin White Paper Excerpts on NYC Billboard', 'description': 'The crypto exchange inked a three-year deal for digital signage that was previously home to CNN.', 'unwound_url': 'https://www.coindesk.com/business/2021/10/26/winklevoss-led-gemini-behind-bitcoin-white-paper-excerpts-on-nyc-billboard/'}], 'annotations': [{'start': 57, 'end': 69, 'probability': 0.9662, 'type': 'Place', 'normalized_text': 'New York City'}]}",,,en,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 9, 'quote_count': 0}",,
1453091826072633345,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1637616686,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453091826072633345,2021-10-26 20:11:03+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453091634879639553,RT @SSGPrinceVegeta: Hello guys i hate to ask a good friend of mines cats vet bill was so outrageous expensive if you can help out a dear f…,,997125904047501312,,1453091634879639553,2021-10-26 20:10:17+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'SSGPrinceVegeta', 'id': '752658742194286592'}]}",,,en,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453050505404559367 type=retweeted],
1453091628952948738,“Hello world”,,1390983395711152132,,1453091628952948738,2021-10-26 20:10:16+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453091603594293251,"RT @AxieWomensAlli: Hello world!

Our mission is to empower #women of diverse backgrounds through #Axie, P2E, and blockchain gaming.

Pleas…",,1327636179513176073,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1001503516555337728', 'name': 'Blockchain', 'description': 'Blockchain'}}]",1453091603594293251,2021-10-26 20:10:10+00:00,"{'hashtags': [{'start': 60, 'end': 66, 'tag': 'women'}, {'start': 98, 'end': 103, 'tag': 'Axie'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'AxieWomensAlli', 'id': '1449127339183513611'}]}",,,en,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1449168561788829699 type=retweeted],"[{'start': 60, 'end': 66, 'tag': 'women'}, {'start': 98, 'end': 103, 'tag': 'Axie'}]"
1453091592542162944,"RT @otterclam: Hello, world! 

We are enhydras - the early otter lives in Kamchatka.

If we otter together, we can concur the world. (🦦,🦦)…",,1390236659094933512,,1453091592542162944,2021-10-26 20:10:07+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'otterclam', 'id': '1450672498148708352'}]}",,,en,"{'retweet_count': 475, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452834913518907393 type=retweeted],
1453091551710744588,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},927185456558637056,,1453091551710744588,2021-10-26 20:09:57+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453091542613196800,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,401371618,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453091542613196800,2021-10-26 20:09:55+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453091462569086980,"Hello
To every corner of the world
You may think that you are one insignificant person to someone
But to someone you just might be their whole world.
BLU.",,1440125458499006464,,1453091462569086980,2021-10-26 20:09:36+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453091367492665350,"RT @IronLordMink: Hello Tankers and Tankettes - Iron Lord is live playing World of Tanks Console over @ https://t.co/AyPI35aa5v

@WoTConsole",,1079554614830292992,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '856745512136957952', 'name': 'World of Tanks', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}]",1453091367492665350,2021-10-26 20:09:13+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'IronLordMink', 'id': '1350193558423265282'}, {'start': 129, 'end': 140, 'username': 'WoTConsole', 'id': '1498689979'}], 'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/AyPI35aa5v', 'expanded_url': 'https://www.twitch.tv/ironlordmink', 'display_url': 'twitch.tv/ironlordmink'}], 'annotations': [{'start': 36, 'end': 44, 'probability': 0.4522, 'type': 'Person', 'normalized_text': 'Tankettes'}, {'start': 48, 'end': 56, 'probability': 0.6184, 'type': 'Other', 'normalized_text': 'Iron Lord'}, {'start': 74, 'end': 95, 'probability': 0.5422, 'type': 'Other', 'normalized_text': 'World of Tanks Console'}]}",,,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453071825987121165 type=retweeted],
1453091358567288833,"RT @theQoS: Hello to the Black World Order, Mary is here ☺️🥰😘
#BNWO #BNWOAcademy #QoS #queenofspades #snowbunny #snowbunnygang #teamblackgu…",,1116756979937107968,,1453091358567288833,2021-10-26 20:09:11+00:00,"{'hashtags': [{'start': 62, 'end': 67, 'tag': 'BNWO'}, {'start': 68, 'end': 80, 'tag': 'BNWOAcademy'}, {'start': 81, 'end': 85, 'tag': 'QoS'}, {'start': 86, 'end': 100, 'tag': 'queenofspades'}, {'start': 101, 'end': 111, 'tag': 'snowbunny'}, {'start': 112, 'end': 126, 'tag': 'snowbunnygang'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'theQoS', 'id': '1446922591596339215'}], 'annotations': [{'start': 25, 'end': 41, 'probability': 0.4841, 'type': 'Other', 'normalized_text': 'Black World Order'}, {'start': 44, 'end': 47, 'probability': 0.9029, 'type': 'Person', 'normalized_text': 'Mary'}]}",,,en,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1448834100366807042 type=retweeted],"[{'start': 62, 'end': 67, 'tag': 'BNWO'}, {'start': 68, 'end': 80, 'tag': 'BNWOAcademy'}, {'start': 81, 'end': 85, 'tag': 'QoS'}, {'start': 86, 'end': 100, 'tag': 'queenofspades'}, {'start': 101, 'end': 111, 'tag': 'snowbunny'}, {'start': 112, 'end': 126, 'tag': 'snowbunnygang'}]"
1453091309359558661,RT @BTS_twt: Hello Hope World ✨✨ https://t.co/N5PcPPvj6l,{'media_keys': ['3_969230807591141377']},1400518910223417347,"[{'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '895369682240196608', 'name': 'j-hope', 'description': 'J-Hope (제이홉) - member of BTS'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '89', 'name': 'Music Album', 'description': 'A music album like The Dark Side of the Moon'}, 'entity': {'id': '969304958796316672', 'name': 'J-Hope Mixtape Hope World', 'description': 'J-Hope Mixtape Hope World. Release on March 2, 2018\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '844438182523383808', 'name': 'BTS'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '844438182523383808', 'name': 'BTS'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}]",1453091309359558661,2021-10-26 20:08:59+00:00,"{'mentions': [{'start': 3, 'end': 11, 'username': 'BTS_twt', 'id': '335141638'}], 'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/N5PcPPvj6l', 'expanded_url': 'https://twitter.com/BTS_twt/status/969230840847728640/photo/1', 'display_url': 'pic.twitter.com/N5PcPPvj6l'}]}",,,en,"{'retweet_count': 368934, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=969230840847728640 type=retweeted],
1453091308201934848,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1245032179077238784,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453091308201934848,2021-10-26 20:08:59+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453091290149699585,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},1320891505,,1453091290149699585,2021-10-26 20:08:55+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453091172214263816,RT @robleamusic: Hello World! Listen to this song! https://t.co/W7AlC866a6,,1364556364908027907,,1453091172214263816,2021-10-26 20:08:27+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'robleamusic', 'id': '21507000'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/W7AlC866a6', 'expanded_url': 'https://www.n1m.com/robleamusicrobertleach/song/744672-Roblea-Musicrobert-Leach-GarageBand-Song-30', 'display_url': 'n1m.com/robleamusicrob…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1451976380573433863/zAhl3UlW?format=jpg&name=orig', 'width': 725, 'height': 426}, {'url': 'https://pbs.twimg.com/news_img/1451976380573433863/zAhl3UlW?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Roblea Music/robert Leach GarageBand Song 30 - Play on N1M', 'description': 'Roblea Music/robert Leach', 'unwound_url': 'https://www.n1m.com/robleamusicrobertleach/song/744672-Roblea-Musicrobert-Leach-GarageBand-Song-30'}]}",,,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452768051078709248 type=retweeted],
1453091161262940164,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},721313034547916804,,1453091161262940164,2021-10-26 20:08:24+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453091111921192964,"RT @amiraphist: Hello world 🤚🏻
When I looked at my keychain, I felt that by putting them together, different shapes could be created. So I…",,1425627423685681152,,1453091111921192964,2021-10-26 20:08:12+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'amiraphist', 'id': '1044509170031120386'}]}",,,en,"{'retweet_count': 54, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1445358792124764163 type=retweeted],
1453091097438134274,RT @breezamiii: Late #originalcharacter but!! say hello again to Luz and Mercedes who have transcended space and time throughout my art jou…,,876777729319870464,,1453091097438134274,2021-10-26 20:08:09+00:00,"{'hashtags': [{'start': 21, 'end': 39, 'tag': 'originalcharacter'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'breezamiii', 'id': '1031327887708680194'}], 'annotations': [{'start': 65, 'end': 67, 'probability': 0.6772, 'type': 'Person', 'normalized_text': 'Luz'}, {'start': 73, 'end': 80, 'probability': 0.5739, 'type': 'Person', 'normalized_text': 'Mercedes'}]}",,,en,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452616389487824896 type=retweeted],"[{'start': 21, 'end': 39, 'tag': 'originalcharacter'}]"
1453091008363773963,"RT @SolDucksNFT: Hello world!

Welcome to the #SolDucks kingdom 🐣

Powered by #Solana https://t.co/hmtX4GqPbG",{'media_keys': ['16_1450135114965528578']},4032275238,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]",1453091008363773963,2021-10-26 20:07:48+00:00,"{'hashtags': [{'start': 46, 'end': 55, 'tag': 'SolDucks'}, {'start': 78, 'end': 85, 'tag': 'Solana'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'SolDucksNFT', 'id': '1382294572945006621'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/hmtX4GqPbG', 'expanded_url': 'https://twitter.com/SolDucksNFT/status/1450135607930404867/photo/1', 'display_url': 'pic.twitter.com/hmtX4GqPbG'}]}",,,en,"{'retweet_count': 323, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1450135607930404867 type=retweeted],"[{'start': 46, 'end': 55, 'tag': 'SolDucks'}, {'start': 78, 'end': 85, 'tag': 'Solana'}]"
1453091004207091714,LA weather does a number on my sinues pressure when it’s like this 😂 and this covid booster recovery means I am not driving til Thursday so I don’t get motion sickness 😂. Hello world. 🥴🙃😂,,1315002393646362624,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",1453091004207091714,2021-10-26 20:07:47+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
1453090919717158912,"Hello, world! (2021-10-26 20:07:26.937314)",,980968880255393794,,1453090919717158912,2021-10-26 20:07:27+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453090873743495178,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},1253224218285801473,,1453090873743495178,2021-10-26 20:07:16+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453090825991249930,"RT @MarkoSilberhand: Hello World,

how long do we want to watch it ? 

🧐 https://t.co/jZ4wUa5AL1","{'media_keys': ['3_1453054212561117185', '3_1453054267808526338', '3_1453054312670760970', '3_1453054499900248067']}",1070220967375499265,,1453090825991249930,2021-10-26 20:07:04+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'MarkoSilberhand', 'id': '898231845925646336'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/jZ4wUa5AL1', 'expanded_url': 'https://twitter.com/MarkoSilberhand/status/1453054525166739461/photo/1', 'display_url': 'pic.twitter.com/jZ4wUa5AL1'}, {'start': 73, 'end': 96, 'url': 'https://t.co/jZ4wUa5AL1', 'expanded_url': 'https://twitter.com/MarkoSilberhand/status/1453054525166739461/photo/1', 'display_url': 'pic.twitter.com/jZ4wUa5AL1'}, {'start': 73, 'end': 96, 'url': 'https://t.co/jZ4wUa5AL1', 'expanded_url': 'https://twitter.com/MarkoSilberhand/status/1453054525166739461/photo/1', 'display_url': 'pic.twitter.com/jZ4wUa5AL1'}, {'start': 73, 'end': 96, 'url': 'https://t.co/jZ4wUa5AL1', 'expanded_url': 'https://twitter.com/MarkoSilberhand/status/1453054525166739461/photo/1', 'display_url': 'pic.twitter.com/jZ4wUa5AL1'}]}",,,en,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453054525166739461 type=retweeted],
1453090791463788553,"Hello world.😊

#Furry #FurryArt #Protogen #OC https://t.co/YFwbOPpC5X",{'media_keys': ['3_1453090560995102722']},1453080985843773443,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1045058369852067840', 'name': 'Furries', 'description': 'Furries'}}]",1453090791463788553,2021-10-26 20:06:56+00:00,"{'hashtags': [{'start': 15, 'end': 21, 'tag': 'Furry'}, {'start': 22, 'end': 31, 'tag': 'FurryArt'}, {'start': 32, 'end': 41, 'tag': 'Protogen'}, {'start': 42, 'end': 45, 'tag': 'OC'}], 'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/YFwbOPpC5X', 'expanded_url': 'https://twitter.com/GineMarettiPG/status/1453090791463788553/photo/1', 'display_url': 'pic.twitter.com/YFwbOPpC5X'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"[{'start': 15, 'end': 21, 'tag': 'Furry'}, {'start': 22, 'end': 31, 'tag': 'FurryArt'}, {'start': 32, 'end': 41, 'tag': 'Protogen'}, {'start': 42, 'end': 45, 'tag': 'OC'}]"
1453090770106335243,Hello world!,,1453090148057497604,,1453090770106335243,2021-10-26 20:06:51+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453090637755011074,Hello World! Check this out! https://t.co/46K4ttEfpr,,2355207128,,1453090637755011074,2021-10-26 20:06:19+00:00,"{'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/46K4ttEfpr', 'expanded_url': 'https://www.n1m.com/browse?action=search&geo=local&country=225&state=48&cityzip=Seattle&genre=69&page=1&user_sid=demigodfather', 'display_url': 'n1m.com/browse?action=…', 'unwound_url': 'https://www.n1m.com/browse?action=search&geo=local&country=225&state=48&cityzip=Seattle&genre=69&page=1&user_sid=demigodfather'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453090520582995983,"RT @amiraphist: Hello world 🤚🏻
When I looked at my keychain, I felt that by putting them together, different shapes could be created. So I…",,1381191256378908677,,1453090520582995983,2021-10-26 20:05:51+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'amiraphist', 'id': '1044509170031120386'}]}",,,en,"{'retweet_count': 54, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1445358792124764163 type=retweeted],
1453090470586896388,@goldenauri @liberianlatina HELLO WORLD,,968437850,,1452349401888854026,2021-10-26 20:05:39+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'goldenauri', 'id': '4865682987'}, {'start': 12, 'end': 27, 'username': 'liberianlatina', 'id': '1267637691543322627'}]}",,4865682987,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453076477759606786 type=replied_to],
